,CustomerId,CreditScore,Geography,Gender,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AgeGroup
4546,15738248,6,1,1,5,2,2,1,0,8,0,6
4547,15672152,10,3,0,9,8,1,0,1,10,1,6
4548,15673372,5,1,1,1,2,1,1,1,3,1,6
4549,15587611,2,1,0,9,2,2,0,0,6,1,6
4550,15803415,3,1,1,3,10,2,1,0,5,0,6
4551,15715673,5,2,1,4,5,1,1,0,8,1,6
4552,15655648,4,1,1,2,2,2,1,0,7,0,5
4553,15763613,3,1,0,1,2,2,1,0,10,0,5
4554,15660385,3,1,0,7,2,2,1,0,5,0,6
4555,15733261,7,2,1,6,2,1,1,0,2,1,5
4556,15796231,7,1,1,1,6,1,1,1,1,0,3
4557,15624866,6,3,0,3,10,2,0,0,4,0,6
4558,15623730,10,1,0,1,2,1,0,1,5,0,5
4559,15668248,2,3,1,7,8,1,0,0,9,1,7
4560,15694518,4,2,1,0,2,2,1,0,6,0,6
4561,15638028,2,3,0,4,8,2,0,1,8,0,5
4562,15795895,6,3,0,1,7,2,1,0,2,0,6
4563,15694376,8,3,1,3,10,3,0,0,8,1,7
4564,15669204,5,3,0,4,5,2,1,0,4,0,4
4565,15773779,3,2,1,2,5,1,1,1,3,0,6
4566,15580682,5,1,1,4,5,2,1,1,2,0,6
4567,15768530,2,2,1,4,2,2,1,1,7,0,5
4568,15672875,3,3,0,8,4,1,1,1,7,0,5
4569,15617082,1,1,0,7,7,1,1,1,1,0,5
4570,15760514,10,3,1,9,7,2,1,1,3,0,6
4571,15761775,3,3,0,8,10,2,1,1,2,0,4
4572,15799964,6,3,1,7,9,1,1,0,10,0,5
4573,15693906,5,1,1,3,4,1,1,1,1,0,4
4574,15739514,6,1,1,9,2,2,1,1,5,0,5
4575,15756926,10,3,0,1,5,2,0,1,3,0,5
4576,15770984,7,2,1,7,8,2,0,1,6,0,6
4577,15703979,3,3,0,3,7,1,1,0,7,0,6
4578,15801821,7,1,0,1,2,2,0,0,3,0,6
4579,15711028,2,1,0,1,2,3,1,1,6,1,6
4580,15791842,1,1,1,6,4,1,1,1,6,0,5
4581,15746127,3,1,1,2,2,2,1,0,2,0,6
4582,15663625,1,1,0,4,2,2,0,0,1,0,6
4583,15604891,4,2,1,8,2,2,1,0,5,0,6
4584,15589666,3,1,1,9,9,1,1,1,8,0,6
4585,15627881,4,1,0,8,2,2,1,1,3,0,5
4586,15664895,4,1,1,0,2,2,1,1,6,0,5
4587,15676094,1,1,1,6,2,1,1,1,8,0,5
4588,15761720,1,1,0,6,10,1,1,0,1,0,6
4589,15611961,4,1,0,7,2,2,1,0,8,0,5
4590,15680167,5,1,1,6,4,1,1,1,6,0,7
4591,15762543,8,1,1,1,2,2,1,0,7,0,5
4592,15658475,10,1,0,8,9,1,1,0,5,1,6
4593,15779743,5,1,1,7,2,2,1,0,2,0,6
4594,15661532,5,1,1,1,10,2,0,0,2,0,5
4595,15782360,9,3,0,2,8,1,1,1,5,1,7
4596,15767908,3,1,0,6,8,2,0,0,3,0,6
4597,15677105,8,3,1,4,6,1,1,0,6,1,6
4598,15641474,5,1,0,9,9,1,1,0,2,0,6
4599,15624451,5,1,1,3,2,2,1,0,6,0,6
4600,15577985,3,1,1,5,7,2,1,1,1,0,5
4601,15571666,5,3,0,8,9,1,0,0,3,0,5
4602,15783691,8,2,1,1,7,1,1,0,7,0,5
4603,15671172,4,1,0,1,6,2,0,1,10,0,4
4604,15731760,7,1,0,5,2,1,0,1,5,0,5
4605,15585599,2,1,1,8,2,2,0,1,8,0,5
4606,15784958,10,1,1,10,2,4,1,1,3,1,6
4607,15734524,6,1,0,3,2,1,1,0,9,1,6
4608,15614103,10,3,0,8,7,1,0,1,3,1,6
4609,15794895,3,2,0,1,2,2,0,1,5,0,5
4610,15772381,3,3,0,8,5,1,1,0,5,0,6
4611,15710553,2,3,0,3,9,2,0,1,4,0,6
4612,15649292,9,1,1,7,4,1,0,0,9,1,6
4613,15792565,9,1,1,7,2,2,1,1,4,0,6
4614,15718245,8,1,0,1,2,2,1,1,7,0,5
4615,15703117,2,1,1,1,2,2,0,1,5,0,6
4616,15758136,9,1,0,3,9,1,0,1,9,0,6
4617,15799932,10,1,0,10,2,2,1,1,8,0,4
4618,15633516,2,1,0,1,2,1,0,1,9,0,6
4619,15622532,8,1,1,0,8,2,0,1,7,1,6
4620,15798960,7,1,0,2,6,1,0,1,2,0,5
4621,15698664,3,2,0,2,7,2,0,0,9,0,6
4622,15703614,2,2,0,5,8,1,1,0,4,0,6
4623,15699195,8,1,1,3,7,1,1,1,9,0,4
4624,15710543,5,1,0,1,8,1,1,1,9,1,6
4625,15695499,1,1,1,10,6,2,0,1,4,0,6
4626,15622321,1,1,1,3,2,1,1,1,5,0,5
4627,15715744,4,1,0,7,2,1,0,1,6,0,6
4628,15788151,5,2,0,1,8,2,1,1,9,0,5
4629,15687153,10,3,0,8,6,1,1,0,6,1,6
4630,15684958,1,3,0,2,8,2,1,1,5,0,6
4631,15706116,6,3,1,8,10,1,1,0,2,0,5
4632,15740557,9,1,1,5,2,2,1,0,6,0,6
4633,15707291,1,3,0,8,8,2,1,1,8,0,6
4634,15583353,4,2,1,3,2,1,1,0,2,1,6
4635,15761024,4,1,1,2,10,2,1,1,4,0,5
4636,15630709,4,3,1,2,4,2,0,0,1,0,5
4637,15639590,9,1,1,3,9,1,1,0,8,0,5
4638,15659399,1,3,0,7,9,2,1,0,3,0,6
4639,15567078,10,1,1,8,4,1,1,1,4,0,5
4640,15696373,7,1,1,9,2,2,0,0,6,1,6
4641,15786617,1,3,0,3,8,1,1,0,4,0,5
4642,15657449,1,3,0,3,9,1,1,0,9,0,5
4643,15672594,3,1,1,0,8,1,0,0,1,1,6
4644,15714240,8,2,0,5,2,2,0,0,8,0,7
4645,15782144,2,1,1,3,2,2,1,1,1,0,5
4646,15665008,10,3,1,8,4,2,1,1,2,0,5
4647,15581733,10,1,1,4,2,2,1,0,9,0,5
4648,15751392,7,2,1,4,2,2,1,0,7,1,6
4649,15785815,6,3,0,1,9,2,1,1,9,0,5
4650,15664214,6,1,0,2,9,2,1,0,4,0,5
4651,15579996,2,3,1,7,8,1,0,0,10,0,5
4652,15675252,8,2,1,3,5,2,1,1,7,0,6
4653,15579617,1,1,1,3,2,2,0,1,9,1,6
4654,15593976,3,3,1,5,6,4,0,0,10,1,5
4655,15716041,4,2,0,9,2,2,0,1,6,0,6
4656,15654489,10,1,1,8,9,1,1,1,1,0,6
4657,15736302,7,1,0,4,2,2,1,1,9,0,6
4658,15805909,7,2,0,8,10,1,0,0,2,0,5
4659,15572762,1,3,1,2,6,2,1,0,5,0,6
4660,15724632,2,1,1,0,2,2,0,1,9,0,6
4661,15670416,10,1,1,0,2,1,0,1,1,0,6
4662,15749528,5,2,0,6,2,2,0,1,9,0,6
4663,15578783,4,3,0,0,5,1,1,1,1,0,5
4664,15580719,7,1,1,10,2,2,1,1,4,0,4
4665,15656293,10,1,0,3,2,2,1,0,5,0,5
4666,15691875,10,3,1,5,7,1,1,0,5,0,6
4667,15596870,9,3,0,3,9,1,1,0,5,1,6
4668,15780770,1,1,0,7,9,1,1,1,9,0,5
4669,15751491,1,3,0,3,7,1,1,0,3,1,6
4670,15706200,5,3,0,2,9,2,1,0,8,0,6
4671,15808674,4,3,1,6,8,3,1,1,8,1,6
4672,15641411,9,1,1,1,7,1,1,1,6,0,4
4673,15764661,5,1,0,2,2,1,1,0,5,0,5
4674,15689492,10,3,0,1,10,2,0,1,7,0,6
4675,15602405,7,3,1,9,6,1,1,0,4,0,6
4676,15610271,7,2,1,3,6,1,1,0,2,0,6
4677,15791780,8,3,1,10,6,3,0,1,8,1,6
4678,15589147,3,2,0,8,8,1,1,1,5,0,7
4679,15756975,9,2,1,3,2,2,1,1,1,0,5
4680,15729582,6,3,0,3,5,1,0,0,6,0,6
4681,15742971,8,1,1,2,10,2,1,0,5,0,6
4682,15568046,10,1,0,7,6,1,1,0,10,0,4
4683,15694890,3,1,0,1,8,1,1,0,4,0,6
4684,15736963,4,1,0,1,2,2,1,1,8,0,6
4685,15646490,2,2,0,1,10,1,0,1,7,0,6
4686,15607314,2,2,0,2,9,1,1,0,1,1,6
4687,15576745,9,1,0,2,5,2,0,1,10,0,6
4688,15669606,7,1,0,5,2,2,1,0,7,0,5
4689,15737832,9,2,0,0,9,1,0,0,9,1,6
4690,15681990,1,3,0,6,7,2,1,0,3,0,4
4691,15758050,4,2,0,4,2,2,1,0,1,0,6
4692,15787848,4,2,0,9,7,2,0,0,6,0,5
4693,15713594,2,1,1,7,9,1,1,0,6,0,5
4694,15588186,1,2,0,7,6,1,1,0,2,0,6
4695,15786739,6,1,0,1,8,1,1,1,9,0,6
4696,15699467,5,2,1,0,2,1,0,0,5,0,6
4697,15680706,2,3,0,4,8,1,1,0,9,1,6
4698,15645717,8,1,0,2,2,2,1,1,2,0,7
4699,15748597,10,2,0,5,6,1,0,1,8,1,6
4700,15773709,10,2,0,0,2,2,0,1,10,0,5
4701,15629787,5,1,0,10,6,2,0,0,3,0,5
4702,15661007,6,1,0,0,4,1,0,0,10,0,5
4703,15686812,7,2,1,8,2,1,0,1,8,0,6
4704,15754113,3,1,1,0,2,2,1,1,8,0,5
4705,15749489,2,3,1,10,7,1,0,0,3,0,4
4706,15574352,10,1,0,4,10,1,1,1,8,0,6
4707,15701281,1,1,0,8,2,2,1,1,3,0,5
4708,15811985,2,2,0,6,2,2,0,0,3,0,6
4709,15713505,2,1,0,1,2,2,0,1,10,0,5
4710,15685653,3,3,1,3,10,2,1,0,7,0,6
4711,15758831,9,1,0,3,5,1,0,0,2,0,6
4712,15618774,1,1,0,3,2,1,1,0,6,1,6
4713,15764448,10,3,0,0,9,1,1,0,8,0,5
4714,15611024,3,1,1,9,5,1,0,1,5,0,4
4715,15738220,10,2,0,1,2,2,1,0,3,0,6
4716,15805764,5,1,0,10,2,2,0,1,3,0,3
4717,15580487,4,3,0,8,6,2,0,1,5,0,6
4718,15675787,1,1,0,8,7,1,1,0,8,0,5
4719,15583580,2,3,1,1,8,1,1,0,4,1,5
4720,15780654,4,3,1,3,6,2,0,1,2,0,5
4721,15695034,9,1,1,4,8,1,1,0,7,0,6
4722,15805671,5,1,0,0,2,1,0,1,6,0,5
4723,15790658,4,2,0,8,4,1,1,1,4,0,6
4724,15578648,2,3,0,6,4,1,1,0,6,0,6
4725,15734987,6,1,1,7,9,2,1,0,1,0,6
4726,15721740,5,3,0,7,5,1,1,1,10,0,6
4727,15641822,5,1,1,1,2,2,0,1,2,0,4
4728,15765650,1,3,0,5,7,1,0,0,7,0,6
4729,15788556,7,1,1,4,9,1,1,1,3,1,6
4730,15576550,4,2,1,1,2,1,1,0,6,1,6
4731,15622230,8,1,1,3,2,2,0,1,4,0,5
4732,15653937,5,3,1,1,8,1,1,0,1,1,6
4733,15743538,8,1,1,1,2,2,1,0,1,0,5
4734,15591740,3,1,1,4,2,2,1,1,5,1,6
4735,15650086,8,1,0,2,10,2,1,0,7,0,6
4736,15718773,5,1,1,0,2,2,1,0,9,0,5
4737,15615140,10,1,0,6,7,1,1,1,10,0,6
4738,15644361,7,1,1,1,6,1,0,0,1,1,6
4739,15774536,4,1,1,6,2,2,0,0,10,0,5
4740,15618661,2,1,0,6,6,1,1,1,7,0,5
4741,15605020,5,1,0,2,10,2,1,0,2,1,6
4742,15762134,1,3,0,8,7,2,1,1,9,0,6
4743,15685279,1,2,1,8,8,1,1,1,10,0,6
4744,15582849,9,1,1,1,2,1,1,1,2,1,6
4745,15655410,9,3,0,1,8,1,1,0,6,1,6
4746,15649129,9,1,0,9,2,2,1,0,6,0,5
4747,15702380,6,2,0,6,2,2,0,1,1,0,7
4748,15759067,2,3,1,7,10,4,1,1,6,1,6
4749,15683027,3,3,0,4,7,2,1,1,9,0,5
4750,15597487,10,1,1,5,2,1,1,1,5,0,5
4751,15763256,6,3,1,8,8,2,1,0,10,1,7
4752,15620111,6,1,0,8,8,1,1,0,3,0,6
4753,15623053,1,2,0,2,8,1,1,0,8,0,6
4754,15595592,8,1,1,2,2,1,1,0,9,1,6
4755,15740072,8,1,1,2,7,2,1,1,7,0,6
4756,15778005,10,1,1,1,8,1,1,0,9,1,6
4757,15583278,9,2,1,8,5,1,1,1,2,0,6
4758,15601263,1,2,1,7,2,2,1,0,3,0,6
4759,15709222,2,2,0,3,2,1,0,1,7,0,5
4760,15713949,10,1,0,1,5,1,1,0,9,0,6
4761,15717706,10,1,1,3,6,2,1,1,1,0,5
4762,15756071,9,1,0,1,6,1,1,1,5,0,5
4763,15696564,9,1,0,0,9,2,1,1,7,0,6
4764,15657637,7,2,1,3,2,3,1,0,4,0,6
4765,15755863,5,2,1,1,2,2,0,1,9,0,6
4766,15719858,6,2,1,9,2,2,1,1,2,0,6
4767,15688876,7,2,0,9,2,2,1,1,1,0,6
4768,15698528,4,2,1,3,2,1,1,1,7,1,5
4769,15770345,2,2,1,1,9,1,0,1,8,0,5
4770,15761506,4,2,0,5,2,2,1,0,9,0,4
4771,15716619,3,3,1,3,5,1,1,1,1,0,6
4772,15788367,1,2,0,6,4,1,1,1,3,0,6
4773,15709451,5,3,1,1,7,2,1,1,8,0,5
4774,15640421,10,1,1,7,2,1,1,1,1,0,5
4775,15580068,2,2,0,5,2,2,1,1,6,0,5
4776,15677123,9,2,0,7,2,2,1,1,2,0,6
4777,15619801,2,1,1,1,5,2,0,1,5,0,5
4778,15582246,9,2,1,2,2,2,0,1,9,0,6
4779,15711843,4,3,0,1,9,3,0,0,6,1,6
4780,15680046,8,2,0,8,2,2,1,0,3,0,6
4781,15804131,10,2,1,7,4,2,0,0,10,1,6
4782,15722611,9,1,1,8,7,1,1,1,3,0,6
4783,15729224,8,1,1,5,2,2,1,0,6,0,6
4784,15811588,6,2,1,7,10,1,1,0,10,1,6
4785,15702138,1,1,1,3,10,1,0,0,3,0,4
4786,15749799,3,1,1,2,2,2,1,1,5,0,5
4787,15752885,2,1,0,1,10,1,1,1,5,0,6
4788,15674932,9,2,1,9,2,2,1,0,9,0,6
4789,15743828,7,1,0,2,2,1,1,1,3,1,6
4790,15642022,4,2,0,8,2,1,0,0,3,0,5
4791,15746461,8,2,0,2,2,2,1,0,6,0,5
4792,15809991,9,2,0,4,8,1,1,1,7,0,4
4793,15787322,10,1,1,6,2,1,1,1,2,0,6
4794,15575498,8,1,1,5,10,2,1,0,5,0,6
4795,15691387,1,1,0,9,2,1,1,1,5,0,5
4796,15765457,8,2,0,1,6,1,1,1,9,0,5
4797,15666173,10,3,1,1,5,1,1,1,7,0,5
4798,15627377,3,1,0,6,2,2,1,1,5,0,6
4799,15656683,2,1,0,1,2,1,0,0,4,1,6
4800,15679810,7,1,0,6,2,2,1,0,9,0,6
4801,15606310,10,1,0,5,9,1,0,1,9,0,7
4802,15756871,1,2,0,3,2,1,1,0,7,0,6
4803,15610002,10,2,0,5,2,2,1,1,7,0,6
4804,15567802,1,2,1,2,2,2,1,0,9,0,5
4805,15745452,5,3,0,1,5,1,1,0,9,0,6
4806,15617252,7,1,1,1,5,1,1,0,9,0,5
4807,15753248,4,1,0,2,2,2,0,0,2,0,5
4808,15610755,5,1,1,0,9,1,1,1,10,0,5
4809,15662238,10,1,0,3,6,1,1,0,10,0,6
4810,15799186,5,1,0,4,2,2,0,0,10,0,6
4811,15686941,3,2,1,7,2,2,1,0,6,0,5
4812,15601172,6,1,0,6,5,1,1,0,9,0,5
4813,15723858,1,2,0,3,2,2,0,1,1,0,6
4814,15615896,4,2,0,8,2,2,1,0,2,0,6
4815,15737647,9,3,1,6,9,1,1,0,2,0,7
4816,15582841,4,1,0,8,2,2,0,1,2,0,5
4817,15760090,5,1,0,7,2,2,1,1,7,0,5
4818,15588587,9,1,1,1,5,1,1,1,6,0,6
4819,15683157,4,1,0,4,6,1,0,1,8,0,5
4820,15694209,1,1,1,3,2,2,1,1,7,0,5
4821,15655875,1,1,1,3,2,2,1,0,7,0,5
4822,15805704,9,1,1,2,2,4,0,1,10,1,5
4823,15744789,10,2,1,6,7,1,1,0,1,0,5
4824,15799357,8,1,0,5,9,1,0,0,8,0,5
4825,15726153,4,1,0,5,6,1,1,1,1,0,5
4826,15713346,10,1,0,10,9,1,1,1,5,0,4
4827,15665053,5,2,0,4,7,1,0,1,2,1,6
4828,15592379,9,2,1,9,7,2,1,0,2,0,6
4829,15692599,7,1,0,5,8,1,1,0,10,0,5
4830,15620758,6,2,0,4,2,2,1,0,7,0,5
4831,15637428,6,1,0,7,2,2,1,0,1,0,5
4832,15808389,4,1,1,7,2,1,1,1,9,0,7
4833,15807003,9,1,0,10,10,1,1,0,9,0,5
4834,15702912,9,2,1,2,2,1,1,0,3,1,5
4835,15590623,2,2,0,4,5,2,1,1,2,0,5
4836,15728078,4,1,0,10,8,1,0,1,3,0,5
4837,15708256,10,1,0,3,2,2,1,0,8,0,5
4838,15582335,2,1,1,9,8,1,0,0,1,0,6
4839,15649150,2,1,1,5,8,1,1,0,8,1,6
4840,15691647,1,1,1,2,2,2,1,1,5,0,5
4841,15668270,3,3,1,5,8,2,1,1,3,1,6
4842,15624820,7,2,0,7,4,3,0,0,5,1,6
4843,15736254,6,1,0,2,5,1,1,0,2,0,5
4844,15720814,6,3,1,2,5,2,0,0,2,0,6
4845,15642997,6,1,1,2,9,1,1,1,5,0,6
4846,15693200,9,1,1,7,2,2,1,0,10,0,6
4847,15624596,2,1,1,5,6,1,0,1,9,0,4
4848,15807167,5,1,0,1,9,2,0,1,9,0,6
4849,15660301,1,3,0,6,9,2,1,1,1,0,7
4850,15593094,1,1,0,9,2,1,1,0,8,1,5
4851,15618239,2,1,1,0,2,1,1,0,5,0,6
4852,15574137,7,2,0,3,2,2,1,1,9,0,5
4853,15614740,7,1,1,6,9,2,1,1,7,0,6
4854,15574071,8,3,0,2,5,2,0,1,7,0,4
4855,15671148,1,3,0,5,5,2,0,0,6,0,5
4856,15721921,10,1,0,8,10,1,1,1,3,0,6
4857,15717995,10,1,0,0,2,2,0,1,8,0,5
4858,15632050,10,1,1,10,6,1,1,0,5,0,6
4859,15647111,10,2,1,4,7,1,1,1,6,0,4
4860,15759991,9,2,0,4,9,1,1,0,5,0,6
4861,15790204,6,2,1,9,2,1,1,0,2,1,4
4862,15686780,5,2,1,1,8,1,0,1,1,0,6
4863,15640491,1,1,1,10,9,2,1,0,6,0,5
4864,15783225,9,1,0,9,2,1,1,0,5,1,6
4865,15734438,3,1,1,4,2,2,1,0,7,0,5
4866,15688760,2,3,1,3,5,1,1,1,7,0,6
4867,15768124,5,1,1,3,2,1,1,0,3,0,5
4868,15661330,9,1,0,6,2,1,1,1,6,0,6
4869,15781272,6,1,0,4,10,3,1,1,7,1,6
4870,15573888,5,3,1,1,6,1,0,0,10,1,6
4871,15575858,9,1,0,3,2,2,1,0,7,0,6
4872,15645937,10,2,0,3,2,1,1,0,5,0,5
4873,15702337,3,1,0,7,2,2,1,1,4,0,6
4874,15764537,7,1,0,8,2,2,1,0,1,0,6
4875,15619616,3,1,1,9,6,2,0,0,7,0,5
4876,15585133,6,2,1,8,2,2,0,0,1,0,5
4877,15573971,9,1,0,7,2,2,0,0,3,0,6
4878,15579433,10,2,0,8,5,2,0,0,10,0,5
4879,15777045,10,2,1,3,5,1,1,0,9,1,6
4880,15611580,9,2,0,4,5,1,1,0,6,0,5
4881,15614778,3,1,0,6,2,2,1,0,2,0,5
4882,15771750,6,3,1,10,8,1,1,0,1,0,6
4883,15593280,4,3,0,8,9,1,1,1,9,0,6
4884,15569274,6,3,0,2,7,1,1,0,10,1,6
4885,15654408,2,2,0,5,10,2,1,0,5,0,6
4886,15657468,8,3,1,5,8,1,1,0,6,0,6
4887,15614213,4,1,0,0,6,1,1,0,4,0,6
4888,15589869,1,1,0,9,7,2,0,1,9,0,6
4889,15693205,7,3,1,8,6,3,1,1,8,1,6
4890,15797113,2,2,1,4,2,2,1,0,8,0,5
4891,15676958,9,3,0,5,5,2,1,1,6,0,5
4892,15739592,8,3,1,10,6,1,0,0,4,1,6
4893,15656263,9,2,0,5,2,2,1,0,4,0,5
4894,15636872,3,1,1,8,9,2,0,0,9,0,5
4895,15589435,10,1,0,7,2,2,1,1,8,0,5
4896,15640464,4,1,0,5,5,1,1,1,2,0,6
4897,15723851,7,2,0,2,2,1,1,0,4,0,6
4898,15722122,2,1,1,7,2,1,0,1,9,0,6
4899,15696852,10,1,1,9,10,1,1,1,3,1,5
4900,15634936,8,1,0,7,10,1,1,1,7,0,6
4901,15575935,6,1,0,0,10,2,0,1,2,1,6
4902,15634491,5,1,0,2,10,2,1,1,8,0,5
4903,15628530,7,1,0,3,10,2,0,0,5,0,6
4904,15678720,9,1,1,7,2,2,1,1,10,0,6
4905,15627999,3,2,0,3,2,2,1,0,5,0,5
4906,15571244,10,2,1,3,2,2,0,1,8,0,5
4907,15739931,2,1,0,2,10,1,1,1,3,0,5
4908,15806256,2,1,0,2,6,1,1,0,5,1,6
4909,15787258,3,2,1,6,2,2,1,0,6,0,5
4910,15706463,3,1,1,9,2,2,1,1,1,0,6
4911,15691004,1,2,0,1,2,1,1,1,3,1,6
4912,15792228,9,1,0,0,10,1,1,0,7,1,6
4913,15733447,2,1,1,1,8,1,1,1,4,1,6
4914,15679062,8,3,1,10,5,2,1,1,7,0,6
4915,15594409,8,1,0,1,2,2,1,1,2,0,6
4916,15613816,2,2,1,6,4,1,0,1,3,0,6
4917,15681991,2,1,0,7,6,1,1,0,7,0,5
4918,15796074,8,1,1,2,6,2,1,0,5,1,6
4919,15625941,7,2,1,10,8,1,1,1,6,0,6
4920,15615016,1,1,0,2,2,2,1,1,7,0,5
4921,15748414,2,2,1,8,7,2,1,0,6,1,5
4922,15751203,7,1,0,5,4,2,1,1,6,1,5
4923,15662658,5,3,0,2,5,2,0,0,10,0,5
4924,15574868,10,3,0,5,7,2,0,0,1,0,6
4925,15790282,10,3,0,3,7,2,1,1,3,0,6
4926,15762927,6,3,1,6,6,1,1,0,10,0,6
4927,15803456,5,1,1,9,2,1,0,0,8,1,6
4928,15771857,1,2,0,7,5,2,1,1,8,0,6
4929,15700601,2,1,0,1,5,1,1,1,1,0,5
4930,15569670,4,3,0,6,7,1,1,1,6,0,5
4931,15772341,7,3,0,6,7,1,1,1,3,0,7
4932,15661548,7,1,1,0,10,1,0,0,7,0,5
4933,15787597,1,3,1,1,6,2,1,1,1,0,5
4934,15806913,6,1,1,2,5,1,1,1,4,0,6
4935,15804862,1,3,0,6,8,1,0,0,7,0,6
4936,15792986,3,3,0,1,9,1,1,0,1,1,4
4937,15625632,3,1,0,3,7,2,0,1,8,0,6
4938,15727703,9,3,0,10,8,1,0,0,2,0,5
4939,15606273,4,1,0,5,9,2,0,0,8,1,6
4940,15799652,9,1,1,0,10,2,0,0,2,0,6
4941,15715047,5,2,0,9,10,1,1,0,10,1,6
4942,15784687,3,1,0,1,8,1,0,0,10,0,6
4943,15615322,2,2,0,7,6,2,1,1,8,0,6
4944,15722072,5,1,0,5,9,1,0,1,6,0,6
4945,15646784,2,1,1,2,10,2,1,1,4,0,5
4946,15644692,2,1,1,8,2,1,1,1,4,1,6
4947,15670354,9,1,1,6,2,2,1,1,7,0,7
4948,15716357,9,2,1,4,8,2,1,1,8,0,6
4949,15786717,3,1,0,1,2,2,0,0,1,0,6
4950,15771383,5,3,1,6,4,1,1,0,6,0,6
4951,15649793,6,1,0,7,2,2,0,0,10,0,4
4952,15731543,7,2,0,9,6,1,1,1,1,0,6
4953,15684516,5,2,0,1,7,1,0,0,6,0,5
4954,15677249,8,2,0,9,6,1,1,1,10,0,6
4955,15581525,9,3,0,3,5,2,1,0,7,0,5
4956,15628420,6,2,0,2,5,1,0,0,8,0,5
4957,15600478,9,1,0,3,2,1,1,0,10,0,6
4958,15594502,6,1,0,6,6,2,1,0,1,0,6
4959,15784361,2,2,1,5,9,1,1,1,5,0,6
4960,15767626,10,1,0,10,2,2,1,1,1,0,6
4961,15632521,7,3,0,0,8,2,1,0,8,0,6
4962,15665088,2,1,1,2,2,2,0,1,5,0,6
4963,15652084,1,1,0,0,6,1,1,1,9,0,6
4964,15574761,1,1,1,3,4,2,1,0,9,1,6
4965,15729515,10,1,0,1,9,2,1,1,10,0,6
4966,15682070,4,1,0,9,2,2,1,1,3,0,7
4967,15743817,4,3,0,8,10,3,1,0,9,1,6
4968,15572158,4,2,0,3,2,1,0,0,1,0,6
4969,15584477,6,2,1,1,6,1,1,1,5,0,5
4970,15614893,7,2,0,2,2,1,1,1,5,0,6
4971,15665963,7,2,0,2,8,1,1,1,10,0,5
4972,15612524,5,3,0,2,8,1,1,0,9,0,6
4973,15596962,4,1,1,4,9,2,1,1,5,0,4
4974,15744942,5,2,1,2,10,1,0,1,6,1,6
4975,15573278,9,1,0,6,2,2,1,0,3,0,6
4976,15717056,10,3,1,7,9,1,1,0,6,0,5
4977,15795881,9,2,0,8,6,1,1,1,8,0,5
4978,15758939,2,3,0,7,8,1,0,1,5,0,5
4979,15792250,4,3,1,4,8,1,1,1,4,0,6
4980,15740406,5,3,0,10,7,1,1,0,3,1,6
4981,15768137,6,2,1,6,9,2,0,0,9,1,4
4982,15569120,4,1,0,7,2,2,1,1,8,0,5
4983,15723721,2,1,0,4,9,1,1,0,8,0,5
4984,15777122,2,1,1,4,2,2,1,1,5,0,5
4985,15742681,2,3,0,4,7,1,1,1,1,0,5
4986,15582090,7,2,1,4,2,1,1,0,6,0,6
4987,15711254,1,1,1,7,2,2,1,0,9,0,5
4988,15775067,4,1,0,3,5,2,0,1,7,1,6
4989,15602851,5,1,0,9,2,1,1,0,1,0,6
4990,15802857,6,2,1,8,7,1,0,1,1,0,5
4991,15701175,1,1,1,8,5,1,1,1,3,0,5
4992,15783019,10,1,1,9,8,3,1,0,9,1,7
4993,15728912,2,1,1,6,5,1,1,0,7,0,6
4994,15585580,10,3,1,9,10,1,1,1,4,1,6
4995,15583480,10,1,1,4,2,2,0,1,8,0,6
4996,15620341,1,3,0,9,10,2,1,0,10,0,6
4997,15613886,8,2,0,1,2,1,1,0,3,1,6
4998,15792916,2,2,1,7,9,1,1,1,1,0,6
4999,15710408,3,2,1,3,2,2,1,1,1,0,6
5000,15598695,10,3,1,9,8,2,0,1,5,0,7
5001,15649354,9,2,0,4,2,2,1,1,1,0,5
5002,15737556,3,1,0,7,5,2,1,1,10,1,6
5003,15671610,9,1,0,7,2,1,1,1,1,0,6
5004,15625092,1,3,1,3,6,1,1,0,3,1,6
5005,15741032,8,1,0,5,2,1,0,1,6,0,6
5006,15750014,9,3,1,0,7,2,1,1,6,0,6
5007,15784761,2,2,1,7,5,3,0,1,5,1,6
5008,15768359,2,1,0,4,7,1,1,0,2,0,6
5009,15805769,6,2,0,4,2,2,1,0,6,0,5
5010,15719508,3,3,0,7,7,4,1,1,9,1,6
5011,15609011,1,2,0,8,5,1,1,0,2,1,6
5012,15703106,3,1,0,5,2,2,1,1,7,0,6
5013,15626795,6,1,1,3,2,1,1,0,6,1,6
5014,15773731,9,2,1,5,2,2,0,0,6,0,5
5015,15756196,7,1,0,6,7,2,0,1,7,0,6
5016,15687903,1,1,1,8,2,2,1,0,6,0,5
5017,15777599,9,3,0,6,9,2,1,1,10,0,5
5018,15754577,2,1,1,8,4,1,1,0,10,1,6
5019,15584113,10,3,1,4,8,1,0,1,7,1,6
5020,15669589,1,3,1,1,5,1,0,1,6,1,7
5021,15632793,5,1,1,9,6,1,1,1,1,0,5
5022,15711130,8,1,0,2,2,2,1,0,5,0,6
5023,15615254,2,1,0,10,4,1,1,0,9,0,6
5024,15720583,9,3,1,0,7,1,1,1,2,1,6
5025,15780432,8,1,0,3,8,2,0,0,6,1,6
